unique_id,id,year,text,label
1988_694b601560a1a9105600123ae158f9b9,T563,1988,America can make a difference,Claim
1988_0700059b991846514d0b32f436d22817,T566,1988,"I think being born and reared on the Rio Grande, to have spent part of my life seeing some of the struggles that have taken place in one of the lowest per capita incomes in the United States",Claim
1988_1a05a4556918235da85a81d04a487e67,T567,1988,that's one of the reasons I worked so hard to try to assist on education,Claim
1988_c1b2216278b9dd6f7f62c51e6f9eb680,T568,1988,"I went down there and helped form a nonprofit organization, to buy out those loans from them, and to manage them, and do it in a way where they'd continue to make those loans",Claim
1988_d4bd0ded29f6dbdb74a18e8a409f44f9,T569,1988,"when I found that the bankers in that area found that they could not handle the loans because of some of the detail and the expense, couldn't make a profit on it",Premise
1988_fd3152c39a11717797147828245256ba,T570,1988,Now they have,Claim
1988_89f8514596b3c62e76ce064c1861a55e,T571,1988,it hasn't cost the taxpayers of this country one cent,Claim
1988_d015e0f04a26c7d94c7a58209d47437b,T572,1988,"they've educated more than 20,000 of those students, loaned out over a hundred million dollars",Claim
1988_bf517821a8364c085f203b911f5b7935,T573,1988,That's one of the reasons I've worked so hard to bring better health care to the people,Claim
1988_e51ee9a7406e6cc3da9268fabf53ef24,T574,1988,"why I've worked so hard on the welfare reform bill--to give them a chance to break these cycles of poverty, a chance for a step up in life",Claim
1988_69c47e0cef65c528a624b73c9b53bbcb,T575,1988,"what I've seen in the way of poverty down there in that area, and the lack of medical attention, and trying to see that that's turned around",Premise
1988_9f70907aee547269bcc8eb0592f11ea8,T576,1988,you will have a choice to make on election day,Claim
1988_cff5cd36e45917f3429acf0c4f18cc39,T577,1988,You will have a choice of whether America is going to choose the road of Michael Dukakis or the road of George Bush as we march toward the 21st Century,Claim
1988_966f6fe7a0b47c9b8ed47aa1f253dd9a,T578,1988,"The road of Michael Dukakis comes down to this: Bigger government, higher taxes",Claim
1988_b548bc0bb427e5a3f2306964c16d1018,T579,1988,"They've always believed in higher taxes; they always have, and they always will",Premise
1988_da3ee8d6811984a85e7f9ebe5d5b7f4f,T580,1988,the road of George Bush is the road to the future,Claim
1988_faed5908d7f744c584eaac45d155d601,T581,1988,"it comes down to this: An America second to none, with visions of greatness, economic expansion, tough laws, tough judges, strong values, respect for the flag and our institutions",Premise
1988_9c00cfbb707d91618375536fd48ad174,T582,1988,George Bush will lead us to the 21st Century,Claim
1988_fea1c38107aee669bafaac87d9b27575,T583,1988,a century that will be of hope and peace,Claim
1988_0022cc04fc6ba03fa9ee6509b3e3293c,T584,1988,Ronald Reagan and George Bush saved America from decline,Claim
1988_d63a383f923a6451ca609c8c7f362d04,T585,1988,We changed America,Claim
1988_1c491ac48dda67748681d67f571f8fe6,T586,1988,Michael Dukakis fought us every step of the way,Claim
1988_b4ff94c7eb17d2df23bd97e4088e1823,T587,1988,It's not that they're not sympathetic,Claim
1988_cc0574a6d30d3ba3bc782040c7773e16,T588,1988,it's simply that they will take America backwards,Claim
1988_2e40739aa50d87e819a1a624f5ec13da,T589,1988,It's a most important decision,Claim
1988_30bfe6bb4a7850bc8ade4b840a1dce74,T590,1988,"there's no bigger job than governing this great country of ours, and leading it into its future",Premise
1988_1d88a2764f768e9ca4df6d5d6d26ac27,T591,1988,"In just 34 days, America will elect new leadership for our country",Claim
1988_cd5490de7b27fbfa7e60a3a650007c34,T592,1988,"As Americans, we honor our past, and we should",Claim
1988_ef07c46efa5bb844982d8468769cfb25,T593,1988,"The debate has been ours, but the decision is yours",Claim
1988_64332282fef0888d5a717b5de19de0f1,T594,1988,Help us bring America to a new era of greatness,Claim
1988_4b11e9b12b538dca5592cfc662a732b0,T595,1988,"I've worked for the betterment of our country, both in war and peace, as a bomber pilot, as one who has been a businessman",Claim
1988_70445d2ba4426ac67ffe910fedde9dd8,T596,1988,"a United States senator, working to make this nation the fairest and the strongest and the most powerful in the world",Claim
1988_629c9bc6ab7ec9eca4b618cbf054228f,T597,1988,"the commitment, and a contribution by all of us to do that",Claim
1988_90b594cc049a4f60193b654d0a8f7155,T598,1988,It's going to take leadership,Claim
1988_c9be0278772098869455a974bbecf46c,T599,1988,it's going to take courage,Claim
1988_ff8684f6ed9c10b02471b26389780f5d,T600,1988,It won't happen by accident,Claim
1988_e40b3ecc19aaed18619135bd072b85f4,T601,1988,that won't happen,Claim
1988_f3a5e71befb421909bd5e544af0e4458,T602,1988,"Taking care of our economy, just putting it on automatic pilot",Premise
1988_c352cbdeb9188e20981afb2a5730a1b2,T603,1988,our children are going to live in the future,Claim
1988_ee7176fd5aa696765b48df7b321ed6ef,T604,1988,"George Bush has the experience, and with me a future committed to our family, a future committed to the freedom",Claim
1988_6f031031afff3526fe31ea38551d72e7,T605,1988,It's very common sense,Premise
1988_7bff403598b364e2a8aede2d993e9b49,T606,1988,"she says, ""You can do anything you want to if you just set your mind to it, and go to work.""",Premise
1988_48c46a9317ab64fe2b05efcf36a3c283,T1,1988,"Isn't providing housing for families of low and moderate income, isn't it making possible for young families, first time home buyers to own their own home some day something that's part of the American dream?",Premise
1988_aeae49096a67395d0e47f4910efeff81,T2,1988,What are our values?,Premise
1988_a3b5c2d2230d88abab04edf7e0715df6,T3,1988,mayors are ready.,Premise
1988_66509d6ee92293123bb288bb6b01ca9c,T4,1988,But governors are ready,Premise
1988_66dbe1abbd76796fc1ca2d51eba949fc,T5,1988,Builders and community leaders are ready,Premise
1988_8ede88b03f9f187b36496c8349790a0b,T6,1988,"talk to those bankers, did they discuss where interest rates were when your party controlled the White House?",Premise
1988_57140257a8c303b3eac2a0ba67649a82,T7,1988,Go out and take a look at St. Louis at some of that effor,Premise
1988_42604c4e950dd3165b42fb3ed3cd90cc,T8,1988,"hey're half, now of what they were when we came into office, and with my policy of getting this deficit under control, they'll be a lot less.",Claim
1988_b83e8da07997b99e0af36cad2fc8334b,T9,1988,thank God for the United States on that one.,Premise
1988_361910fba9839fdd217f4ca3f5687bc3,T308,1988,I want to see the McKinney Act fully funded,Claim
1988_cc8f5bdcd2f0ced3a15a5c011d3c6cb7,T309,1988,I believe that that would help in terms of shelter,Claim
1988_5e035346b2a808a6479f99d4fbd92817,T310,1988,I was talking about the enormous numbers of shelters and organizations that help,Premise
1988_f507e3d4130938d933c3d32f8fa25592,T311,1988,when I talked at our convention about a thousand points of light,Premise
1988_82c025f22fdc9e77af4c08ac99514ad1,T312,1988,This isn't government,Premise
1988_3dfaf0fa4b8c87f0270214728612d91e,T313,1988,"My campaign chairman, Secretary Jim Baker's wife",Premise
1988_0a991f441448ec6e02b9bf5e6a4190b8,T314,1988,The governor's wife has been very active in the homeless,Premise
1988_18c3428d6ca4dad8b5ed35c6cf1d5e30,T315,1988,The government has a role,Premise
1988_43dccacda56cf3dcfc35db20e02dec8f,T316,1988,These are people that care,Premise
1988_94d3497ba84cb2dc65bfc33ffa039f6a,T317,1988,that are trying to give of themselves,Claim
1988_ad3b8ec066d7bd1e4597108184285b1b,T318,1988,It is to fully fund the McKinney Act,Claim
1988_e9e1262fe5e245e2e294cea1e58ff479,T319,1988,we've got to attend to them,Claim
1988_e1bfa929aaf25946c6c864b6bff2485b,T320,1988,my short range answer is fully fund that McKinney Act,Claim
1988_e372d9ee0eec63640e2c50a16e8a5af7,T321,1988,I think maybe we could look back over our shoulders and wonder whether it was right to let all those mental patients out,Claim
1988_faf0d3658547a7cf3b117ad8248a7a24,T322,1988,Maybe we need to do a better job in mental clinics to help them,Premise
1988_60ce13f84b8a8595a9a821099abdcc5f,T323,1988,there is a major problem there,Premise
1988_cfddbf8524b580c54b4ed50502fbd77d,T324,1988,A lot of them are mentally sick,Premise
1988_66d6be97c507d2b75b834eb940ac61de,T325,1988,we're on the track on this one,Claim
1988_7945d876a96c715debeba011ce72b100,T326,1988,that was a little overstated it,Premise
1988_c7d6f8ff0416ba8c1469368799aaa561,T327,1988,I'd say around 30 percent,Premise
1988_df1e4ad22281bc56acc30953b71f6b8a,T328,1988,I see the funding that is required,Premise
1988_dd4ae60d6b8d86c30a1161f1a6aab6a2,T329,1988,I hope the Congress will fully fund this bill,Claim
1988_79b83abda8fe6b1ab941a228aaf35fed,T330,1988,They gave it a great deal of conscience and a great deal of work,Premise
1988_03da7313ed207a0519f83f6b24539ff6,T331,1988,I see an involvement by a thousand points of light,Premise
1988_03eb175211b8d8cfae91f461f1eb371e,T332,1988,"I don't see this, incidentally, as a Democrat or a Republican or a liberal or conservative idea",Premise
1988_a328e32413f1b28ca1c8b787f666af41,T333,1988,I think that we're on the right track,Claim
1988_040c5542586e2bda88d7ef0450317101,T334,1988,There are certain army bases that the act calls for that can be used in certain cases to shelter people when it's rough,Premise
1988_720482b41a19a9a12e507b88f7d09efd,T335,1988,this is another fundamental difference that I have with the vice president,Claim
1988_f6f629379a1832ccb7c56ac0e4443682,T336,1988,just as I do in the case of health care for 37 million members of working families in this country who don't have health insurance,Premise
1988_3563196c714e258979b9ec19e352c158,T337,1988,you've cut back by 90 percent on our commitment to affordable housing for families of low and moderate income,Premise
1988_1c5813328b90869636f6c7cb8b95a0a9,T338,1988,"The problem, Mr. Bush, is",Premise
1988_5f268bdd9fbd395846ff079d38f26abe,T339,1988,"when you do that, you've have homeless families",Premise
1988_67882883310349b9d334c40f3bf54ca9,T340,1988,"We didn't have two and a half million, or three million homeless people living on streets and in doorways in this country ten years ago",Claim
1988_776227b259b080e34544941f1a05cb0a,T341,1988,We've got to begin to get back to the business of building and rehabilitating housing for families of low and moderate income in this country,Premise
1988_2ec21eb6a7125639837f0eb34592564a,T342,1988,housing for young families that they can look forward some day to buy,Premise
1988_c263f7416ce765601229f53eac933310,T343,1988,I think the housing community is ready,Claim
1988_f6bbe2274102c4c6e9da767592063899,T344,1988,That's an essential commitment,Claim
1988_09ef0176ac2ad4f8e6455dfb99579f95,T345,1988,We've got communities in this country increasingly where our own kids can't afford to live in the communities that they grew up in,Premise
1988_2d604af0fe5bf079e14ace01dd5d64ea,T346,1988,This is one of the most important priorities that faces this country,Claim
1988_8be3bd9a53b0a7ef394f1bc18860b548,T347,1988,We've got to have a president that can lead on this issue,Premise
1988_8ebf3d00be77172877a82d99ab49ce58,T348,1988,that can work with the Congress,Premise
1988_1d189f34f8ea648da73c5335342fbbcb,T349,1988,I'm prepared to do so,Claim
1988_5cd382a7efa2de2208c8e3e127023d01,T350,1988,"while I'm all for the McKinney bill, that, by itself, simply won't do",Claim
1988_d38a0e2b066c6540484178d9faa3025f,T351,1988,it's going to take a president who's committed to housing,Premise
1988_b09c7580acc97b784a67d8f616ba372c,T352,1988,"who's had experience in building and rehabilitating housing who understands that affordable housing for families of low and moderate income, for young families, first time home buyers",Premise
1988_9c08846066acaa26a0a5a0c3576962c3,T353,1988,is an essential part of the American dream,Claim
1988_808018badd2486533f2a570e6cb61b65,T354,1988,I think so,Claim
1988_9e6c19165f30602e6ab4dc76767a36a6,T355,1988,I certainly hope not,Claim
1988_da8e21871e18516d97e753705b1e3535,T357,1988,I agree with him,Claim
1988_c70e47aefadb544da836b2e11915b363,T358,1988,Mr. Bush talked about values,Premise
1988_5e03a7331716c55889f278083b2c2d3c,T359,1988,it's all a question of what our priorities are,Claim
1988_206188774fed38424cb913d0c39720c0,T360,1988,We need a president who will lead on this issue,Claim
1988_7c721aaa1ef1d8372217e6b86da7ec18,T361,1988,who has had experience on this issue,Premise
1988_7fad66458fe0094f3195e61362191e5b,T362,1988,It's the kind of priority that will be at the top of our list beginning in January of 1989,Claim
1988_e316a8a7f789283d1dfc4e12e7f1a88c,T363,1988,the McKinney bill will do it just doesn't do,Claim
1988_6dbc4bae0847789ba54c54010252c5ff,T364,1988,that's the kind of presidency I believe in,Claim
1988_826163bf90f693e89177c5c3ce7b1d1b,T365,1988,it's so essential to our economic strength and to our future,Premise
1988_b9392c0e8a7e51cffec207135e5faae4,T366,1988,Do we spend money on that weapon system in the billions and trillions,Premise
1988_5e599a23e026c8b8444696c4e0e3b617,T367,1988,is providing some decent and affordable housing for families of this country something that is at least as important and probably more so,Claim
1988_e5feca72cf425f49590a6c8189bc82ab,T368,1988,that's a choice we have to make,Claim
1988_0b8b523caabda456b53768ada8d80cb0,T369,1988,Mr. Bush wants to spend billions and trillions on Star Wars,Premise
1988_04266fce1d728737044111c3e258c88c,T370,1988,It will require some funds,Premise
1988_28159c1ce061f99c89da4a2624d54083,T371,1988,we ought to be prepared to provide those funds,Claim
1988_7987688594e9c992d61277e7fd04d884,T372,1988,"that, too, will require some choices",Claim
1988_072778c56d15fd585f423f6e1bd5d3f0,T373,1988,We shouldn't expect that,Claim
1988_e1615e86236aed42baf53ff60192b65b,T374,1988,"I've talked to bankers and builders and developers, the housing advocates, community development agencies",Premise
1988_8329138d603b5719ebcba4e9622ec444,T375,1988,they want leadership from Washington,Claim
1988_bdb298b957afbb942538a53c0aee7c66,T376,1988,"Washington, by itself, can't do it all",Claim
1988_af37c8dee01201d9889330f07a786915,T377,1988,This is a question of organizing the housing community,Claim
1988_169955b3603eaeb250dc49e2eeb7926e,T378,1988,This isn't a question of a little charity for the homeless,Premise
1988_bc16b9f203e38bd9e80a972daf2b10d5,T379,1988,that's the kind of leadership that I want to provide as president of the United States,Claim
1988_d7b61e42f49381ee12d1415b50d57ec2,T380,1988,we didn't sit around,Premise
1988_849aaaad4f5de8742cf1c7a0dd870b0f,T381,1988,back after World War II when we had hundreds of thousands of GIs who came back from the war,Premise
1988_dd0454e418492bb9e7e4e396ee638bc0,T382,1988,We went out and built housing,Claim
1988_85e58506bb75fd8497392c7647a5a170,T383,1988,The government was very much involved,Premise
1988_0d1a7fa0f50a80ccc249586e93adf103,T384,1988,so was the housing industry,Premise
1988_811e2e92e2472cd46ab4f978c8bcb156,T385,1988,so was the banking industry,Premise
1988_6d5b6e3c45ba8e3d76c817ef7855dc28,T386,1988,so were housing advocates,Premise
1988_4be3d71aacf5c61178efb5bd89830f44,T387,1988,so were non-profit agencies,Premise
1988_af1997e95d8eb57cece67e1756322991,T388,1988,so were governors and mayors and people all over this country who believe deeply in home ownership and affordable housing,Premise
1988_6e8d29505d3126ade24cd62cc42ec74c,T389,1988,I think the governor is blurring housing and the homeless,Claim
1988_e5108727a5a3284fc85f576b21f8b103,T390,1988,how does that grab you for increasing housing,Premise
1988_6ca66b50a52beecc528c546ec20f96d6,T391,1988,Ten days before I took the oath of office as president they were 21 and a half percent,Premise
1988_37c3e92880fdfce49bc6eb9b7f6b69aa,T392,1988,We are serving a million more families now,Premise
1988_81c0f83e847f16b36f934fca7c2d8a62,T393,1988,Housing is up,Claim
1988_23a0266737787d3a6151af9a0ec98dfd,T394,1988,"we're not going to do it in that old Democratic, liberal way of trying to build more bricks and mortars",Claim
1988_37b9e555e2706201a777641705c04141,T395,1988,"if we spend and spend and spend, that is going to wrap up the housing marke",Premise
1988_50c3a6fd9dac27a8536cada89112ff37,T396,1988,we'll go right back to the days of the misery index and malaise that President Reagan and I have overcome,Claim
1988_ed1ab7d81440fdca3b738bcab00574d4,T397,1988,It is wrong,Claim
1988_f17e64ce3b3ceafbd938c33b8d0cc3d4,T400,1988,I favor home ownership,Premise
1988_34f806892c002f00d0c8e02b73a326b4,T401,1988,I want to see more vouchers,Premise
1988_5175a831d6b5dc7b4874ca2f97352586,T402,1988,I want to see control of some of these projects,Premise
1988_a7e69e0d30f730f69eea413757679b62,T403,1988,I want to keep the interest rates down,Premise
1988_5235070ef4651c07545de2ab02f9122f,T3,1988,it even seems to me that there was talk of legalizing or decriminalizing marijuana and other drugs,Premise
1988_cb98a4fb35eb9d83444ea0d435f97c79,T7,1988,we got into this feeling that value- free education was the thing,Premise
1988_6b24f0ac8c8eb94ef2280aead3898ec1,T30,1988,We've been dealing with him,Premise
1988_c0e138e8f192b92f904540b37b13a8fb,T32,1988,he's been dealing drugs to our kids,Premise
1988_f421dd7ac90e78fd84ecf47261a462e4,T37,1988,I think we're all in this together,Claim
1988_0ed6c5267879c7aef40fd2f4776ee74a,T42,1988,it's a little difficult for me to understand just how we can reach out to that youngster that I talked about and to young people like her all over the country,Premise
1988_d85d32328cad6c56d2e7398436679fed,T45,1988,my plea to the American people is values in the schools,Claim
1988_6f5b97f3d511f7e9122e2bd4fb6db2b4,T46,1988,it's important that our leaders demonstrate those values from the top,Claim
1988_c699cd86460d1a14a5c1efa59f2d915c,T51,1988,those of us who are elected to positions of political leadership have to reflect those values ourselves,Claim
1988_df5721ab53c5adf47afb33b3f2d55ad2,T52,1988,we are with a government that's been dealing with a drug-running Panamanian dictator,Claim
1988_182750ed066f1b9189410861255ec943,T53,1988,We've been dealing with him,Claim
1988_8d8d0b485fcd9c791319776665d63582,T54,1988,he's been dealing drugs to our kids,Claim
1988_41c3d2e884942e1e4d59ca6af82287f4,T55,1988,Governors like me and others have been trying to deal with the consequences,Claim
1988_3140c1baa86f6d79718b5dc1ca9d65d9,T56,1988,I remember being in a high school in my own state as we were organizing something we call the Governor's Alliance Against Drugs,Premise
1988_133a0542b1e6f586a5288360b63015b0,T57,1988,"a young 16 year old girl coming up to me, desperate, addicted, dependent, saying, Governor, I need help",Premise
1988_c97dfd9130c3a775caa8c65ec5c097bc,T58,1988,We're providing that young woman with help,Claim
1988_727e764c3a2886242afd6026595cbb2e,T59,1988,I want to be a president of the United States who makes sure that we never again do business with a drug-running Panamanian dictator,Claim
1988_0ef63abbe78a336fe1b0f434d26790cf,T60,1988,we never again funnel aid to the contras through convicted drug dealers,Claim
1988_d8634ae0dea86ce88c5cf281e7c908a3,T61,1988,"Values begin at the top, in the White House",Claim
1988_28542150defc7968b468de0317794b6b,T62,1988,Those are the values I want to bring to the presidency and to the White House beginning in January of 1989,Claim
1988_6792e613d609e469ae9215bdad33d1b7,T63,1988,"I have outlined in detail the very important, very strong program of enforcement as well as drug education prevention",Claim
1988_33e2edb71a0ffd9966311808a0e8c5e3,T64,1988,it's a little difficult for me to understand just how we can reach out to that youngster that I talked about and to young people like her all over the country,Claim
1988_b3a2d2ec18904ea0fae8ab23eff8f3d1,T65,1988,say to them we want to help you,Claim
1988_513f08cc428959071c4cbbaa8ee3a0ed,T66,1988,"I've outlined in great detail a program for being tough on enforcement at home and abroad, doubling the number of drug enforcement agents, having a hemispheric summit soon after the 20th of January",Claim
1988_3c34e63fbaaaaed7d69328c2b9dcfb97,T67,1988,we bring our democratic neighbors and allies together here in this hemisphere and go to work together,Premise
1988_72e91edc78b492d3b8422c4f0a18905c,T68,1988,we also have to take demand seriously,Claim
1988_7c011bf5b35d439bd11a46776c1bd94b,T69,1988,we have five percent of the world's population in this country,Premise
1988_895db0b3ab31b81b550780db736bf155,T70,1988,We're consuming 50 percent of the world's cocaine,Claim
1988_4be4152f6e4a92834e6cda1b1bae9bd3,T71,1988,I agree with Mr. Bush that values are important.,Premise
1988_a9d7b2dbcb2f45be5a27686320c95645,T91,1988,but there was no evidence at that time,Premise
1988_e8302c8f51d25381836f167d1877169c,T92,1988,"those of us who are elected to positions of political leadership, Jim, have a special responsibility",Premise
1988_9943ea6f58c030ab653e9efd7ab3e0d5,T96,1988,"as the governor of Massachusetts knows, there was no evidence that governor Mr. Noriega was involved in drugs",Premise
1988_5cc0ab5f016b3101baed3023d49f0fc0,T97,1988,Mr. Bush is right - the two go hand in hand,Claim
1988_83ab3e261b00d18acde33f8e98cbec0f,T98,1988,"if our government itself is doing business with people who we know are engaged in drug profiteering and drug trafficking, if we don't understand that that sends out a very, very bad message to our young people,",Premise
1988_7e721f84729e6a64b7402bbb39314e28,T99,1988,"if our government itself is doing business with people who we know are engaged in drug profiteering and drug trafficking, if we don't understand that that sends out a very, very bad message to our young people",Premise
1988_9a38c87be2a7bc4b7252134d06a10a5d,T100,1988,Mr. Bush is right - the two go hand in hand,Premise
1988_3e12194f40bfbbb78b81f8802e3a09a4,T101,1988,"and when the evidence was there, we indicted him",Claim
1988_9bf2515a5f6b3af93c5f86953a421fcb,T1,1988,I think I was on the advisory committee,Premise
1988_f3170ca99fc3fa6db0d6b39cf2c93c80,T2,1988,I don't happen to share that goal,Claim
1988_4be51faf3f0f2fad87b1eae36455a4b0,T3,1988,It's an example of how oftentimes we may be associated with organizations all of whose particular positions we don't support,Premise
1988_1bd8c5f621bb16f5f26cc49f5e17a30b,T4,1988,we support in general the hope that over time,Claim
1988_30895d5c90609383215c480e2cbb33a9,T5,1988,if we can get those reductions in strategic weapons,Premise
1988_fdccb916bf8a8a7c3481232d760e413c,T6,1988,if we can get a comprehensive test ban treaty,Premise
1988_5d7e897cbe81f66e6bc689e551faa3d2,T7,1988,"if we can negotiate with the Soviet Union and bring down the level of conventional forces in Europe with deeper cuts in the Soviet side,",Premise
1988_fc32b9586fa616e28e0dc67583e5da6f,T8,1988,at some point it may be possible to reduce defense outlays,Claim
1988_1ad16ae508ae3740f3968d73e76fcfc1,T9,1988,use those for important things here at home,Premise
1988_7f25bfceac095e2c6b15f31f7caa0dfc,T10,1988,like jobs and job training and college opportunity and health and housing and the environment and the things that all of us care about,Premise
1988_61cc69e252c761c16cb6199d085d9d2c,T11,1988,"the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about",Claim
1988_abed0969eb9b3ebb7800b998e4211c2e,T12,1988,Mr. Bush doesn't seem to want to make,Claim
1988_0fc0789dbfc8cc0984c78e2f59e59d5e,T13,1988,that really is going to be a challenge for the next president of the United States,Claim
1988_a88a17478f1b6e918f762d6c3edc9e3c,T14,1988,I also see a tremendous opportunity now to negotiate with the Soviet Union to build on the progress that we've made with the INF Treaty,Claim
1988_d2d5b0dd9f50630bfacf9c365c5a5ad3,T15,1988,I strongly supported,Claim
1988_e20cb4ecd6af48d96f3b40dbd7d31bea,T16,1988,most Democrats did,Premise
1988_899880e023072ec5d0e3e831d8032aae,T17,1988,to get those reductions in strategic weapons,Premise
1988_d730fb4944da0020653054dd6480ed48,T18,1988,to get a test ban treaty,Premise
1988_1ea20334c35f36f6bed6d39b33897bd6,T19,1988,to really make progress on the reduction of conventional forces in Europe,Premise
1988_b97b5e6c9acab14db5cb9666698afb8b,T20,1988,"if we can do that and do it in a way that gets deeper cuts on the Soviet side, which is where they ought to come from",Premise
1988_973a8bf15ae2465dfcba736364a825a1,T21,1988,"I think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities that can provide college opportunity for that young woman whose mother wrote me from Texas just the other day, from Longview, Texas: two teachers, a mother and a father who have a child that's a freshman in college, an electrical engineering major, a very bright student and they can't afford to keep that child in college",Premise
1988_4fbe70e550e985f14e4ce5ba852a0fec,T22,1988,I hope that we can begin to move those resources,Claim
1988_f81c25b2f1f7eb573ca5e31eb6f6f27b,T23,1988,it certainly ought to be the long-term goal of all Americans,Claim
1988_d32ae624f8938d0f6c5f6baf302c84ac,T24,1988,"The defense budget today takes far less percentage of the gross national product than it did in President Kennedy's time, for example moved tremendously",Premise
1988_dbc6c50106bb930fd2a21e005d46378c,T25,1988,I think we're facing a real opportunity for world peace,Claim
1988_82fd266954256745a2046748117ac52c,T26,1988,it's a question as to whether the United States will continue to lead for peace,Claim
1988_7fadcaebfd67bdb206c9139e1d6817fe,T27,1988,I don't believe any other country can pick up the mantel,Claim
1988_4e2d19bd9a55f087aa5b7d828c289955,T28,1988,I don't think we can turn over these kinds of decisions of the collective defense to the United Nations or anything else,Claim
1988_52c340774f6de7716a4b13870e086a2b,T29,1988,I served at the UN,Premise
1988_da4a97633935711c05e6c2348b5392bf,T30,1988,we are going to have to make choices,Claim
1988_40144109defcca6543bc32bc2f5d5dac,T31,1988,while the President is negotiating with the Soviet Union,Claim
1988_6fe0f8e78e99a86fbc44b42e71e10acc,T32,1988,I think those that advocated the freeze missed the point that there was a better way and that better way has resulted in a principle asymmetrical cuts,Claim
1988_962bc1e68b3d21cd29eb52801482c50e,T33,1988,The Soviets take out more than we do and the principle of intrusive verification,Premise
1988_52b67f59c2dceb207375eac46ae46e40,T34,1988,"those two principles can now be applied to conventional forces, to strategic forces, provided",Premise
1988_afa41f841f66c03dc9db492ae3f71fca,T35,1988,I simply do not want to make these unilateral cuts,Claim
1988_232d894ed47bf033136157151dfa3270,T1,1988,It's very unfair to the average taxpayer who pays his taxes and pays them on time to permit these monies to go uncollected.,Premise
1988_1ef4268aafe668fadd14b68cc52cc537,T2,1988,"We ought to be able to come up with an agricultural policy in this country that gives our farm families a fair price and a decent future without spending $20-25 billion a year, which is what we've been doing under this administration",Claim
1988_06d1f472cdf10fdeefeaf74e67cb8857,T3,1988,n the domestic side there are areas where we can make some cuts.,Claim
1988_81c9d2e2d46b5d577e6a550c4b62ca35,T4,1988,how he could possibly be serious about bringing that deficit down given what he says he wants to do.,Claim
1988_1787f233f72e489508ff9f035532b6a6,T5,1988,That answer was about as clear as Boston harbor,Claim
1988_2f37ec072788474de77c3f9738ba6f41,T6,1988,"There are so many things there, I don't quite know where to begin.",Premise
1988_f768e27e16b4e07e1ad81d69a7f49ecf,T7,1988,"When you cut capital gains, you put people to work.",Claim
1988_b2f5cbeefbc941c4509dfc1e54209266,T8,1988,John Kennedy proposed cutting capital gains,Premise
1988_ba199ece0c6486b2573e6df7a85dc459,T9,1988,says he's against new taxes,Premise
1988_2e13178f8499b7a850daf581b5b7f4eb,T10,1988,"Massachusetts doesn't have an enormous defense budget, but nevertheless, the governor raised taxes five different times.",Premise
1988_8f4f20a81f73c956f079bfd9794fa8e0,T11,1988,That happens to be a fact.,Claim
1988_94c3efa32ca53381afba03d2f2dd0c7c,T12,1988,it's not that the working is being taxed too little or the person working out - the woman working in some factory being taxed too little. It is that we are continuing to spend too much.,Claim
1988_9b34355586f10cac7afa3867dda66843,T13,1988,"the Federal deficit has come down $70 billion in one year, in 1987.",Claim
1988_407684d36dc3226a75385ce5c24850ef,T14,1988,this year Congress is doing a little better in controlling the growth of spending.,Claim
1988_50b7fc914f5f84478750bbf4c527cb93,T15,1988,increase revenues to the Federal Government,Premise
1988_c9745735973f3736e46e6a49942ad0bd,T16,1988,increase risk taking,Premise
1988_df8f43dfd5dfc0f012dbd88bf7f9500b,T17,1988,A capital gains differential will increase jobs,Premise
1988_41ac49690655bcd209913cac25842031,T97,1988,let me lay out for you my own strategy for bring that deficit down,Claim
1988_7af61fff5e2769335c340b6018fe4722,T98,1988,as a chief executive that's balanced ten budgets in a row,Premise
1988_1b0cd380a2b7f73f646d83248e563b69,T99,1988,I've had to make those tough decisions and those tough choices,Premise
1988_f34837df086ddd8354149a943733374c,T100,1988,"First, I've suggested that there are certain weapons systems which we don't need and we can't afford",Claim
1988_89c8e1326408c03e2f18d9f1683a5928,T101,1988,I think those are the kinds of tough choices you have to make,Claim
1988_84ec2a52544e51f9d7740efebbebf50a,T102,1988,Mr. Bush has been critical of me for that,Premise
1988_bbabfe2fb82c8f65bfa6021088f02859,T103,1988,I've also suggested that there are weapons systems that we should proceed on,Claim
1988_ff7c93eeebaa0c2da6aa805319390acd,T104,1988,I've outlined those in detail,Claim
1988_7d3feddd7881639f98634de29b890591,T105,1988,we've got to invest in economic growth in this country,Claim
1988_9870d7e4d8171ee12ffca694d1857529,T106,1988,in every part of this country,Claim
1988_dcb08ecdc555eab815c1cab75840a75f,T107,1988,Building that kind of growth expands revenues and helps to bring down that deficit,Claim
1988_7f532d8d8b9f03a633f4467baffb3ac9,T108,1988,we have to bring interest rates down,Claim
1988_d1ba86b27da9c19759b5ddfb41d370cf,T109,1988,"we will as we come up with a good, solid plan with the Congress for bringing that deficit down",Claim
1988_1a410f34852b71e9ca25ec8445262b66,T110,1988,we've got to go out there and collect billions and billions of dollars in taxes owed that aren't being paid to this country,Claim
1988_9040f757c9367ab00b5b42791655d277,T111,1988,We can help people to live better lives,Claim
1988_8683e92d7df5ba03abe18eeed6e60f2f,T112,1988,save money by helping hundreds of thousands of families on welfare to get off or welfare,Claim
