Year;Date;SectionID;text;fallacy;subcategory;Speaker;real_date;Component_T;ann_filename;Component_span
1980;28Oct;5;a disturbing pattern in the attitude of Governor Reagan;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T280;9_1980.ann;46645 46825
1980;28Oct;5;an irresponsible statement, or, maybe, an ill-advised statement;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T283;9_1980.ann;47504 47638
1980;28Oct;5;But when a man who hopes to be President says, take this treaty, discard it, do not vote, do not debate, do not explore the issues, do not finally capitalize on this long negotiation - that is a very dangerous and disturbing thing.;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T285;9_1980.ann;47718 47944
1980;28Oct;5;some very misleading and disturbing statements;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T295;9_1980.ann;49285 49357
1980;28Oct;5;It would be very disturbing to American people.;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T303;9_1980.ann;50240 50286
1980;28Oct;5;And it would also be very disturbing to our allies, all of whom support this nuclear arms treaty.;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T301;9_1980.ann;50450 50542
1980;28Oct;5;extremely dangerous and belligerent;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T299;9_1980.ann;50677 50780
1980;28Oct;6;He wants to put all our eggs in one basket and give that basket to the major oil companies.;Ad Hominem;Circumstantial Ad Hominem;CARTER;28 10 1980;T365;9_1980.ann;58913 59003
1980;28Oct;6;a very bright vista;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T323;9_1980.ann;54011 54095
1980;28Oct;6;an unequaled record in the history of our country;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T355;9_1980.ann;57785 57928
1980;28Oct;6;literally thousands of unnecessary regulations that invade every facet of business;Appeal to Emotion;Loaded Language;REAGAN;28 10 1980;T372;9_1980.ann;60016 60196
1980;28Oct;6;It would have destroyed the economy of California, and, I must say, we had the support of Congress when we pointed out how ridiculous this attempt was by the Environmental Protection Agency.;Appeal to Emotion;Loaded Language;REAGAN;28 10 1980;T384;9_1980.ann;61970 62091
1980;28Oct;6;It would have destroyed the economy of California, and, I must say, we had the support of Congress when we pointed out how ridiculous this attempt was by the Environmental Protection Agency.;Appeal to Emotion;Loaded Language;REAGAN;28 10 1980;T384;9_1980.ann;61970 62091
1980;28Oct;6;"I am suggesting that there are literally thousands of unnecessary regulations that invade every facet of business, and indeed, very much of our personal lives, that are unnecessary; that Government can do without; that have added $130 billion to the cost of production in this country; and that are contributing their part to inflation.";False Cause;False Cause;REAGAN;28 10 1980;T372;9_1980.ann;60016 60196
1980;28Oct;6;"I am suggesting that there are literally thousands of unnecessary regulations that invade every facet of business, and indeed, very much of our personal lives, that are unnecessary; that Government can do without; that have added $130 billion to the cost of production in this country; and that are contributing their part to inflation.";False Cause;False Cause;REAGAN;28 10 1980;T372;9_1980.ann;60016 60196
1980;28Oct;6;"I am suggesting that there are literally thousands of unnecessary regulations that invade every facet of business, and indeed, very much of our personal lives, that are unnecessary; that Government can do without; that have added $130 billion to the cost of production in this country; and that are contributing their part to inflation.";False Cause;False Cause;REAGAN;28 10 1980;T372;9_1980.ann;60016 60196
1980;28Oct;6;"I am suggesting that there are literally thousands of unnecessary regulations that invade every facet of business, and indeed, very much of our personal lives, that are unnecessary; that Government can do without; that have added $130 billion to the cost of production in this country; and that are contributing their part to inflation.";False Cause;False Cause;REAGAN;28 10 1980;T372;9_1980.ann;60016 60196
1980;28Oct;6;"I am suggesting that there are literally thousands of unnecessary regulations that invade every facet of business, and indeed, very much of our personal lives, that are unnecessary; that Government can do without; that have added $130 billion to the cost of production in this country; and that are contributing their part to inflation.";False Cause;False Cause;REAGAN;28 10 1980;T372;9_1980.ann;60016 60196
1980;28Oct;7;Mr. President, the voluntary thing that I suggested many years ago was that with a young man orphaned and raised by an aunt who died, his aunt was ineligible for Social Security insurance because she was not his mother.;Appeal to Emotion;Appeal to pity;REAGAN;28 10 1980;T414;9_1980.ann;66656 66859
1980;28Oct;7;Mr. President, the voluntary thing that I suggested many years ago was that with a young man orphaned and raised by an aunt who died, his aunt was ineligible for Social Security insurance because she was not his mother.;Appeal to Emotion;Appeal to pity;REAGAN;28 10 1980;T414;9_1980.ann;66656 66859
1980;28Oct;7;"I would like to make a change in the regulation that discriminates against a wife who works and finds that she then is faced with a choice between her father's or her husband's benefits, if he dies first, or what she has paid in; but it does not recognize that she has also been paying in herself, and she is entitled to more than she presently can get.";Appeal to Emotion;Appeal to pity;REAGAN;28 10 1980;T418;9_1980.ann;67277 67629
1980;28Oct;7;These kinds of approaches are very dangerous to the security, the well being and the peace of mind of the retired people of this country and those approaching retirement age.;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T402;9_1980.ann;65560 65733
1980;28Oct;7;disgraceful;Appeal to Emotion;Loaded Language;REAGAN;28 10 1980;T435;9_1980.ann;69826 70037
1980;28Oct;7;the deleterious comments;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T438;9_1980.ann;70471 70624
1980;28Oct;7;Although Governor Reagan has changed his position lately, on four different occasions, he has advocated making Social Security a voluntary system, which would, in effect, very quickly bankrupt it.;Slippery Slope;Slippery Slope;CARTER;28 10 1980;T406;9_1980.ann;65104 65249
1980;28Oct;7;Although Governor Reagan has changed his position lately, on four different occasions, he has advocated making Social Security a voluntary system, which would, in effect, very quickly bankrupt it.;Slippery Slope;Slippery Slope;CARTER;28 10 1980;T406;9_1980.ann;65104 65249
1980;28Oct;8;Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.;Ad Hominem;Tu quoque;REAGAN;28 10 1980;T459;9_1980.ann;75029 75146
1980;28Oct;8;Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.;Ad Hominem;Tu quoque;REAGAN;28 10 1980;T459;9_1980.ann;75029 75146
1980;28Oct;8;Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.;Ad Hominem;Tu quoque;REAGAN;28 10 1980;T459;9_1980.ann;75029 75146
1980;28Oct;8;Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.;Ad Hominem;Tu quoque;REAGAN;28 10 1980;T459;9_1980.ann;75029 75146
1980;28Oct;8;Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. He said that no man with that size misery index has a right to seek reelection to the Presidency. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.;Ad Hominem;Tu quoque;REAGAN;28 10 1980;T459;9_1980.ann;75029 75146
1980;28Oct;8;In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country. We have made remarkable success.;Appeal to Emotion;Flag waving;CARTER;28 10 1980;T490;9_1980.ann;79113 79374
1980;28Oct;8;In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country. We have made remarkable success.;Appeal to Emotion;Flag waving;CARTER;28 10 1980;T490;9_1980.ann;79113 79374
1980;28Oct;8;In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country. We have made remarkable success.;Appeal to Emotion;Flag waving;CARTER;28 10 1980;T490;9_1980.ann;79113 79374
1980;28Oct;8;a radical departure;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T450;9_1980.ann;72428 72583
1980;28Oct;8;The most important crucial difference;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T444;9_1980.ann;72585 72871
1980;28Oct;8;a careless way in a belligerent attitude which has exemplified his attitudes in the past;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T453;9_1980.ann;73613 73871
1980;28Oct;8;mischievous men;Appeal to Emotion;Loaded Language;REAGAN;28 10 1980;T497;9_1980.ann;80096 80365
1980;28Oct;8;destroy discriminations that properly belong, by law, to women;Appeal to Emotion;Loaded Language;REAGAN;28 10 1980;T497;9_1980.ann;80096 80365
1980;28Oct;9;The American people now are facing, next Tuesday, a lonely decision. Those listening to my voice will have to make a judgment about the future of this country.;Appeal to Authority;Popular Opinion;CARTER;28 10 1980;T598;9_1980.ann;83078 83167
1980;28Oct;9;The American people now are facing, next Tuesday, a lonely decision. Those listening to my voice will have to make a judgment about the future of this country.;Appeal to Authority;Popular Opinion;CARTER;28 10 1980;T598;9_1980.ann;83078 83167
1980;28Oct;9;"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.";Appeal to Emotion;Flag waving;CARTER;28 10 1980;T503;9_1980.ann;82075 82161
1980;28Oct;9;"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.";Appeal to Emotion;Flag waving;CARTER;28 10 1980;T503;9_1980.ann;82075 82161
1980;28Oct;9;"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.";Appeal to Emotion;Flag waving;CARTER;28 10 1980;T503;9_1980.ann;82075 82161
1980;28Oct;9;"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.";Appeal to Emotion;Flag waving;CARTER;28 10 1980;T503;9_1980.ann;82075 82161
1980;28Oct;9;"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.";Appeal to Emotion;Flag waving;CARTER;28 10 1980;T503;9_1980.ann;82075 82161
1980;28Oct;9;"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.";Appeal to Emotion;Flag waving;CARTER;28 10 1980;T503;9_1980.ann;82075 82161
1980;28Oct;9;"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.";Appeal to Emotion;Flag waving;CARTER;28 10 1980;T503;9_1980.ann;82075 82161
1980;28Oct;9;I would like to have a crusade today, and I would like to lead that crusade with your help. And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great.;Appeal to Emotion;Flag waving;REAGAN;28 10 1980;T544;9_1980.ann;86426 86586
1980;28Oct;9;I would like to have a crusade today, and I would like to lead that crusade with your help. And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great.;Appeal to Emotion;Flag waving;REAGAN;28 10 1980;T544;9_1980.ann;86426 86586
1980;28Oct;9;I would like to have a crusade today, and I would like to lead that crusade with your help. And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great.;Appeal to Emotion;Flag waving;REAGAN;28 10 1980;T544;9_1980.ann;86426 86586
1980;28Oct;9;It's a lonely job, but with the involvement of the American people in the process, with an open Government, the job is a very gratifying one.;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T524;9_1980.ann;82890 82948
1980;28Oct;9;It's a lonely job, but with the involvement of the American people in the process, with an open Government, the job is a very gratifying one.;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T524;9_1980.ann;82890 82948
1980;28Oct;9;It's a lonely job, but with the involvement of the American people in the process, with an open Government, the job is a very gratifying one.;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T524;9_1980.ann;82890 82948
1980;28Oct;9;It's a lonely job, but with the involvement of the American people in the process, with an open Government, the job is a very gratifying one.;Appeal to Emotion;Loaded Language;CARTER;28 10 1980;T524;9_1980.ann;82890 82948
1980;28Oct;9;the great people of this country;Appeal to Emotion;Loaded Language;REAGAN;28 10 1980;T544;9_1980.ann;86426 86586
1980;28Oct;9;the great people of this country;Appeal to Emotion;Loaded Language;REAGAN;28 10 1980;T544;9_1980.ann;86426 86586
1984;07Oct;1;And there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life.;Appeal to Emotion;Appeal to pity;MONDALE;7 10 1984;T221;10_1984.ann;10217 10353
1984;07Oct;1;And there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life.;Appeal to Emotion;Appeal to pity;MONDALE;7 10 1984;T221;10_1984.ann;10217 10353
1984;07Oct;1;Absolutely, and I proposed over a hundred billion dollars in cuts in Federal spending over 4 years, but I am not going to cut it out of Social Security and Medicare and student assistance and things -- [applause] -- that people need.;Appeal to Emotion;Flag waving;MONDALE;7 10 1984;T660;10_1984.ann;9841 9974
1984;07Oct;1;Absolutely, and I proposed over a hundred billion dollars in cuts in Federal spending over 4 years, but I am not going to cut it out of Social Security and Medicare and student assistance and things -- [applause] -- that people need.;Appeal to Emotion;Flag waving;MONDALE;7 10 1984;T660;10_1984.ann;9841 9974
1984;07Oct;1;Absolutely, and I proposed over a hundred billion dollars in cuts in Federal spending over 4 years, but I am not going to cut it out of Social Security and Medicare and student assistance and things -- [applause] -- that people need.;Appeal to Emotion;Flag waving;MONDALE;7 10 1984;T660;10_1984.ann;9841 9974
1984;07Oct;2;In mine, I happen to believe in the people and believe that the people are supposed to be dominant in our society -- that they, not government, are to have control of their own affairs to the greatest extent possible, with an orderly society.;Appeal to Authority;Popular Opinion;REAGAN;7 10 1984;T248;10_1984.ann;17154 17348
1984;07Oct;2;In mine, I happen to believe in the people and believe that the people are supposed to be dominant in our society -- that they, not government, are to have control of their own affairs to the greatest extent possible, with an orderly society.;Appeal to Authority;Popular Opinion;REAGAN;7 10 1984;T248;10_1984.ann;17154 17348
1984;07Oct;2;nitpicking;Appeal to Emotion;Loaded Language;REAGAN;7 10 1984;T254;10_1984.ann;17780 17865
1984;07Oct;3;pure;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T402;12_1984.ann;65241 65497
1984;07Oct;3;unpolluted;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T78;10_1984.ann;26983 27067
1984;07Oct;3;separation of church and state;Slogans;Slogan;REAGAN;7 10 1984;T151;11_1984.ann;25197 25324
1984;07Oct;4;they know that people's lives and health are being risked;Appeal to Emotion;Appeal to fear;MONDALE;7 10 1984;T299;10_1984.ann;32824 32881
1984;07Oct;4;And when people vote, I think you're going to see a very strong verdict by the American people that they favor the approach that I'm talking about.;Appeal to Authority;Popular Opinion;MONDALE;7 10 1984;T87;10_1984.ann;31916 32040
1984;07Oct;4;And when people vote, I think you're going to see a very strong verdict by the American people that they favor the approach that I'm talking about.;Appeal to Authority;Popular Opinion;MONDALE;7 10 1984;T87;10_1984.ann;31916 32040
1984;07Oct;4;The American people want arms control.;Appeal to Authority;Popular Opinion;MONDALE;7 10 1984;T287;10_1984.ann;32042 32080
1984;07Oct;4;The American people see this debt, and they know it's got to come down.;Appeal to Authority;Popular Opinion;MONDALE;7 10 1984;T286;10_1984.ann;32305 32336
1984;07Oct;4;The American people see this debt, and they know it's got to come down.;Appeal to Authority;Popular Opinion;MONDALE;7 10 1984;T286;10_1984.ann;32305 32336
1984;07Oct;4;insensitive;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T300;10_1984.ann;32891 33016
1984;07Oct;4;Crime has come down the last 2 years, for the first time in many, many decades that it has come down -- or since we've kept records -- 2 consecutive years, and last year it came down the biggest drop in crime that we've had. I think that we've had something to do with that, just as we have with the drug problem nationwide.;False Cause;False Cause;REAGAN;7 10 1984;T107;10_1984.ann;38045 38269
1984;07Oct;4;Crime has come down the last 2 years, for the first time in many, many decades that it has come down -- or since we've kept records -- 2 consecutive years, and last year it came down the biggest drop in crime that we've had. I think that we've had something to do with that, just as we have with the drug problem nationwide.;False Cause;False Cause;REAGAN;7 10 1984;T107;10_1984.ann;38045 38269
1984;07Oct;4;Crime has come down the last 2 years, for the first time in many, many decades that it has come down -- or since we've kept records -- 2 consecutive years, and last year it came down the biggest drop in crime that we've had. I think that we've had something to do with that, just as we have with the drug problem nationwide.;False Cause;False Cause;REAGAN;7 10 1984;T107;10_1984.ann;38045 38269
1984;07Oct;4;And if it won't come down, the economy's going to slow down, maybe go into a recession.;Slippery Slope;Slippery Slope;MONDALE;7 10 1984;T292;10_1984.ann;32342 32397
1984;07Oct;4;And if it won't come down, the economy's going to slow down, maybe go into a recession.;Slippery Slope;Slippery Slope;MONDALE;7 10 1984;T292;10_1984.ann;32342 32397
1984;07Oct;5;In California, sometime ago, a man beat a woman so savagely that her unborn child was born dead with a fractured skull, and the California State Legislature unanimously passed a law that was signed by the then-Democratic Governor -- signed a law that said that any man who so abuses a pregnant woman that he causes the death of her unborn child shall be charged with murder.;Appeal to Emotion;Appeal to pity;REAGAN;7 10 1984;T564;10_1984.ann;43520 43769
1984;07Oct;5;In California, sometime ago, a man beat a woman so savagely that her unborn child was born dead with a fractured skull, and the California State Legislature unanimously passed a law that was signed by the then-Democratic Governor -- signed a law that said that any man who so abuses a pregnant woman that he causes the death of her unborn child shall be charged with murder.;Appeal to Emotion;Appeal to pity;REAGAN;7 10 1984;T564;10_1984.ann;43520 43769
1984;07Oct;5;In California, sometime ago, a man beat a woman so savagely that her unborn child was born dead with a fractured skull, and the California State Legislature unanimously passed a law that was signed by the then-Democratic Governor -- signed a law that said that any man who so abuses a pregnant woman that he causes the death of her unborn child shall be charged with murder.;Appeal to Emotion;Appeal to pity;REAGAN;7 10 1984;T564;10_1984.ann;43520 43769
1984;07Oct;5;the sanctity of human life;Slogans;Slogan;REAGAN;7 10 1984;T150;10_1984.ann;42036 42185
1984;07Oct;6;Well, the other day, Vice President Bush disclosed his tax returns to the American people. He's one of the wealthiest Americans, and he's our Vice President. In 1981 I think he paid about 40 percent in taxes. In 1983, as a result of these tax preferences, he paid a little over 12 percent, 12.8 percent in taxes. That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work.;Ad Hominem;Circumstantial Ad Hominem;MONDALE;7 10 1984;T584;10_1984.ann;53172 53274
1984;07Oct;6;Well, the other day, Vice President Bush disclosed his tax returns to the American people. He's one of the wealthiest Americans, and he's our Vice President. In 1981 I think he paid about 40 percent in taxes. In 1983, as a result of these tax preferences, he paid a little over 12 percent, 12.8 percent in taxes. That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work.;Ad Hominem;Circumstantial Ad Hominem;MONDALE;7 10 1984;T584;10_1984.ann;53172 53274
1984;07Oct;6;Well, the other day, Vice President Bush disclosed his tax returns to the American people. He's one of the wealthiest Americans, and he's our Vice President. In 1981 I think he paid about 40 percent in taxes. In 1983, as a result of these tax preferences, he paid a little over 12 percent, 12.8 percent in taxes. That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work.;Ad Hominem;Circumstantial Ad Hominem;MONDALE;7 10 1984;T584;10_1984.ann;53172 53274
1984;07Oct;6;Well, the other day, Vice President Bush disclosed his tax returns to the American people. He's one of the wealthiest Americans, and he's our Vice President. In 1981 I think he paid about 40 percent in taxes. In 1983, as a result of these tax preferences, he paid a little over 12 percent, 12.8 percent in taxes. That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work.;Ad Hominem;Circumstantial Ad Hominem;MONDALE;7 10 1984;T584;10_1984.ann;53172 53274
1984;07Oct;6;Well, the other day, Vice President Bush disclosed his tax returns to the American people. He's one of the wealthiest Americans, and he's our Vice President. In 1981 I think he paid about 40 percent in taxes. In 1983, as a result of these tax preferences, he paid a little over 12 percent, 12.8 percent in taxes. That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work.;Ad Hominem;Circumstantial Ad Hominem;MONDALE;7 10 1984;T584;10_1984.ann;53172 53274
1984;07Oct;7;Everybody -- every economist, every businessman -- believes that. Your own Council of Economic Advisers -- Mr. Feldstein in his report told you that. Every chairman of the Finance and Ways and Means Committee, Republican leaders in the Senate and the House are telling you that. That deficit is ruining the long-term hopes for this economy.;Appeal to Authority;Without Evidence;MONDALE;7 10 1984;T615;10_1984.ann;70889 71011
1984;07Oct;7;Everybody -- every economist, every businessman -- believes that. Your own Council of Economic Advisers -- Mr. Feldstein in his report told you that. Every chairman of the Finance and Ways and Means Committee, Republican leaders in the Senate and the House are telling you that. That deficit is ruining the long-term hopes for this economy.;Appeal to Authority;Without Evidence;MONDALE;7 10 1984;T615;10_1984.ann;70889 71011
1984;07Oct;7;lopsided;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T378;10_1984.ann;67625 67690
1984;07Oct;7;killed;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T190;12_1984.ann;33828 34034
1984;07Oct;7;swamping;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T294;10_1984.ann;32426 32545
1984;07Oct;7;ruining;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T611;10_1984.ann;71023 71078
1984;07Oct;8;voodoo economics;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T776;11_1984.ann;6484 6610
1984;07Oct;8;villain;Appeal to Emotion;Loaded Language;REAGAN;7 10 1984;T412;10_1984.ann;74354 74522
1984;07Oct;8;villain;Appeal to Emotion;Loaded Language;REAGAN;7 10 1984;T412;10_1984.ann;74354 74522
1984;07Oct;9;America is a fair society, and it is not right that Vice President Bush pays less in taxes than the janitor who helps him.;Ad Hominem;Circumstantial Ad Hominem;MONDALE;7 10 1984;T652;10_1984.ann;84345 84435
1984;07Oct;9;America is a fair society, and it is not right that Vice President Bush pays less in taxes than the janitor who helps him.;Ad Hominem;Circumstantial Ad Hominem;MONDALE;7 10 1984;T652;10_1984.ann;84345 84435
1984;07Oct;9;That's what the economists tell us.;Appeal to Authority;Without Evidence;MONDALE;7 10 1984;T452;10_1984.ann;82811 82845
1984;07Oct;9;shameful;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T670;12_1984.ann;36306 36423
1984;07Oct;9;shameful;Appeal to Emotion;Loaded Language;MONDALE;7 10 1984;T670;12_1984.ann;36306 36423
1984;07Oct;9;"President Kennedy once said in response to similar arguments, ""We are great, but we can be greater.''";Slogans;Slogan;MONDALE;7 10 1984;T657;10_1984.ann;85369 85470
1984;07Oct;9;"President Kennedy once said in response to similar arguments, ""We are great, but we can be greater.''";Slogans;Slogan;MONDALE;7 10 1984;T657;10_1984.ann;85369 85470
1984;21Oct;1;I never, ever conceived of such a thing. I never said any such thing.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T48;12_1984.ann;9713 9752
1984;21Oct;1;I never, ever conceived of such a thing. I never said any such thing.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T48;12_1984.ann;9713 9752
1984;21Oct;1;I never, ever conceived of such a thing. I never said any such thing.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T48;12_1984.ann;9713 9752
1984;21Oct;1;But because the leadership of this government did not pursue wise policies, we have been humiliated, and our opponents are stronger.;False Cause;False Cause;MONDALE;21 10 1984;T12;12_1984.ann;3396 3458
1984;21Oct;1;But because the leadership of this government did not pursue wise policies, we have been humiliated, and our opponents are stronger.;False Cause;False Cause;MONDALE;21 10 1984;T12;12_1984.ann;3396 3458
1984;21Oct;1;But because the leadership of this government did not pursue wise policies, we have been humiliated, and our opponents are stronger.;False Cause;False Cause;MONDALE;21 10 1984;T12;12_1984.ann;3396 3458
1984;21Oct;2;I believe that many of the things they have done are evil in any concept of morality that we have.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T52;12_1984.ann;11173 11270
1984;21Oct;2;The Soviet Union has been engaged in the biggest military buildup in the history of man at the same time that we tried the policy of unilateral disarmament, of weakness, if you will.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T61;12_1984.ann;12234 12415
1984;21Oct;2;The Soviet Union has been engaged in the biggest military buildup in the history of man at the same time that we tried the policy of unilateral disarmament, of weakness, if you will.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T61;12_1984.ann;12234 12415
1984;21Oct;2;a tough and a ruthless adversary;Appeal to Emotion;Loaded Language;MONDALE;21 10 1984;T84;12_1984.ann;15317 15358
1984;21Oct;2;And he has a record of weakness with regard to our national defense that is second to none.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T105;12_1984.ann;19174 19260
1984;21Oct;2;"The plane wasn't flying the way it was supposed to be; it was a waste of money.";Appeal to Emotion;Loaded Language;MONDALE;21 10 1984;T109;12_1984.ann;19953 20006
1984;21Oct;2;"The plane wasn't flying the way it was supposed to be; it was a waste of money.";Appeal to Emotion;Loaded Language;MONDALE;21 10 1984;T109;12_1984.ann;19953 20006
1984;21Oct;2;"The plane wasn't flying the way it was supposed to be; it was a waste of money.";Appeal to Emotion;Loaded Language;MONDALE;21 10 1984;T109;12_1984.ann;19953 20006
1984;21Oct;2;"The plane wasn't flying the way it was supposed to be; it was a waste of money.";Appeal to Emotion;Loaded Language;MONDALE;21 10 1984;T109;12_1984.ann;19953 20006
1984;21Oct;3;"Groucho Marx said, ""Who do you believe? -- me, or your own eyes?''";Appeal to Authority;False Authority;MONDALE;21 10 1984;T662;12_1984.ann;28117 28183
1984;21Oct;3;We are a government by the people, and when we move, it should be for very severe and extreme reasons that serve our national interests and end up with a stronger country behind us. It is only in that way that we can persevere.;Appeal to Emotion;Flag waving;MONDALE;21 10 1984;T540;12_1984.ann;22434 22575
1984;21Oct;3;We are a government by the people, and when we move, it should be for very severe and extreme reasons that serve our national interests and end up with a stronger country behind us. It is only in that way that we can persevere.;Appeal to Emotion;Flag waving;MONDALE;21 10 1984;T540;12_1984.ann;22434 22575
1984;21Oct;3;We are a government by the people, and when we move, it should be for very severe and extreme reasons that serve our national interests and end up with a stronger country behind us. It is only in that way that we can persevere.;Appeal to Emotion;Flag waving;MONDALE;21 10 1984;T540;12_1984.ann;22434 22575
1984;21Oct;3;I will never send troops anywhere on a mission of that kind without telling them that if somebody shoots at them, they can darn well shoot back.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T143;12_1984.ann;25493 25636
1984;21Oct;3;We are going to, as I say, we're busy trying to find the centers where these operations stem from, and retaliation will be taken.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T549;12_1984.ann;29799 29869
1984;21Oct;3;We are going to, as I say, we're busy trying to find the centers where these operations stem from, and retaliation will be taken.;Appeal to Emotion;Loaded Language;REAGAN;21 10 1984;T549;12_1984.ann;29799 29869
